"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcified","log1p_avg_controls"
"151","NDRG1",1.38365078409326e-190,0.553126588028611,0.473,0.33,2.76730156818652e-187,0.628603020456312,1.29903233915148
"152","NFATC1",5.54095554393332e-124,0.479537085172157,0.513,0.371,1.10819110878666e-120,0.566750045692948,1.29238528822123
"153","NFATC2",3.05515903323142e-149,0.551495848648786,0.659,0.383,6.11031806646284e-146,0.714089288989717,2.36975375553089
"154","NFKB1",0.00222991399712622,0.426103910915006,0.595,0.363,1,0.71267827424561,1.94336301921149
"155","NFKBIZ",0,0.361340844420176,0.461,0.388,0,0.488625183635408,0.992240637198776
"156","NOCT",4.11199645079659e-266,0.352811673926997,0.457,0.32,8.22399290159318e-263,0.141776044602903,0.557434857048291
"157","NOX4",5.13663057157773e-93,-0.322188009211147,0.94,0.571,1.02732611431555e-89,1.48618253889629,1.04766345466054
"158","NR4A1",4.18354906123601e-234,-0.366832736958182,0.857,0.524,8.36709812247202e-231,1.20364249443316,2.9337718810253
"159","NR4A2",4.89003710456489e-90,0.479994075438471,0.501,0.356,9.78007420912978e-87,0.424592177030961,1.42077525643101
"160","NR4A3",1.777406583211e-76,0.520342710498597,0.498,0.347,3.554813166422e-73,0.381239762911734,1.54117906806303
"161","NRXN3",4.7170245645214e-74,-0.435004027473836,0.579,0.457,9.4340491290428e-71,1.76756700305188,1.54299218503626
"162","NTRK2",1.47345342681355e-05,0.270617884638993,0.6,0.314,0.0294690685362709,0.859910466813214,1.0700341420863
"163","NXN",4.87271826870623e-31,0.288106513559721,0.566,0.371,9.74543653741246e-28,1.01863637543815,1.57074819449248
"164","OSMR",0,0.287717541999168,0.444,0.404,0,0.743066099622061,1.29165711087212
"165","PARM1",0,-0.322035588751098,0.965,0.522,0,1.1345589101118,0.63133461731534
"166","PCDH7",2.37348503781676e-37,-0.295929914351948,0.958,0.861,4.74697007563352e-34,3.02053070862777,2.60538952947869
"167","PDE10A",0,0.30026332258636,0.348,0.24,0,0.49171230954956,0.790354967796429
"168","PDE4B",0,0.405635489371785,0.348,0.276,0,0.41194928598959,0.945072711767053
"169","PDE4D",0.00266129332640551,-0.581862153858941,0.913,0.864,1,3.27703998050414,3.33466120903077
"170","PDGFD",0,-0.269660264052883,0.929,0.397,0,0.950294344870577,0.566752835107644
"171","PDK4",0,0.34718034982061,0.365,0.37,0,0.524830997491082,1.0390518373157
"172","PDZRN4",0.812073488544907,-0.308816234363892,0.955,0.724,1,2.59073878562918,2.02705319805288
"173","PFKFB3",1.22501544428564e-54,0.296233501213179,0.524,0.311,2.45003088857128e-51,0.618612557136366,0.967746176678094
"174","PFKP",9.81299837721705e-09,0.296099070306399,0.606,0.3,1.96259967544341e-05,0.278168937471153,0.56089807650278
"175","PGAP1",0,0.457990972612552,0.35,0.28,0,0.277603624368593,0.908240787491006
"176","PHACTR1",2.42099500249758e-91,-0.302274193927804,0.927,0.585,4.84199000499516e-88,1.7157604136871,1.18398597999701
"177","PHLDA1",0,0.390820819163661,0.249,0.217,0,0.109781784583173,0.597634371726821
"178","PHLDB2",0.0448409149534958,0.253974335534024,0.665,0.538,1,1.4231794193492,2.07162207826879
"179","PID1",2.97891052800682e-300,-0.34483786845706,0.984,0.587,5.95782105601363e-297,1.62723923747183,0.842995762004709
"180","PITPNC1",4.2016622682656e-42,0.375520950529038,0.526,0.346,8.40332453653121e-39,0.900891361612117,2.18215384515063
"181","PLAT",4.69915109898121e-135,0.497401123159626,0.496,0.33,9.39830219796242e-132,0.434209192763755,0.960966348652336
"182","PLAU",0.0631441572280557,0.30849539561717,0.514,0.199,1,0.105466355724765,0.405474853978822
"183","PLCXD3",0,-0.294338763369512,0.938,0.364,0,0.656374026816023,0.347467162159767
"184","PLD5",0,-0.36447452757187,0.956,0.505,0,1.03587607338038,0.581628402086483
"185","PLEKHG1",0,0.480679125379658,0.439,0.339,0,0.60189138581912,1.31839864938346
"186","PLOD2",2.12954921900307e-287,0.358342557633523,0.453,0.359,4.25909843800614e-284,0.763483457758679,1.38124991435122
"187","PLPP3",0,0.40033242198221,0.379,0.287,0,0.646423064837368,1.44172187994696
"188","PLVAP",0,0.370057358271117,0.282,0.223,0,0.318250509030972,0.647274783692487
"189","POSTN",1.30232065872834e-99,0.332733633597924,0.538,0.41,2.60464131745668e-96,0.71825504373994,1.2203826653537
"190","PPARD",5.55887962063942e-154,0.250120994298143,0.48,0.296,1.11177592412788e-150,0.37002425383444,0.671320666085514
"191","PRICKLE1",0,-0.281061525684882,0.864,0.299,0,0.886530243433656,0.457475424698327
"192","PRMT9",4.90414022841522e-185,0.307946551520488,0.47,0.298,9.80828045683043e-182,0.356045983581201,0.69895169060692
"193","PTCHD1-AS",0,-0.290730922541946,0.883,0.356,0,0.778742527594813,0.492413503014048
"194","PTGS2",2.51639480182427e-151,0.63908863983201,0.455,0.298,5.03278960364855e-148,0.195278532081473,1.51893134311245
"195","PTPRE",0,0.437656424732632,0.387,0.259,0,0.454583934859199,0.885893162516476
"196","PTPRM",7.22761759183707e-16,0.254713532884944,0.813,0.615,1.44552351836741e-12,1.94234642167742,1.91653535061279
"197","PVT1",0,0.491061033922832,0.403,0.289,0,0.425256023162784,1.18196949820705
"198","RALGAPA2",2.80793519386136e-210,0.270959443798028,0.48,0.373,5.61587038772272e-207,1.07847185380966,1.65248571229916
"199","RANBP2",1.08682511234145e-275,0.285794734192866,0.48,0.404,2.17365022468289e-272,0.754155209805293,1.26886655196345
"200","RAPGEF4",0,0.338042786515147,0.389,0.333,0,0.404594430260165,0.904806777609481
"201","RASGRF2",0,0.277869904260549,0.43,0.306,0,0.509228456209048,0.714351770382095
"202","RBM47",1.02051583798861e-84,0.253997192351513,0.648,0.328,2.04103167597722e-81,0.267076597221123,0.563288563301983
"203","RCAN1",0,0.5384662192596,0.4,0.263,0,0.361144065234964,1.11578218023185
"204","RGS16",0,0.40805085242186,0.306,0.178,0,0.214715953051126,0.612331582256792
